Time,Watts
2013-01-18 16:17:20 , 981
2013-01-18 16:17:21 , 1129
2013-01-18 16:17:30 , 1129
2013-01-18 16:17:31 , 673
2013-01-18 16:17:40 , 673
2013-01-18 16:17:41 , 1148
2013-01-18 16:17:51 , 1148
2013-01-18 16:17:52 , 954
2013-01-18 16:18:01 , 954
2013-01-18 16:18:02 , 561
2013-01-18 16:18:35 , 561
2013-01-18 16:18:36 , 1105
2013-01-18 16:18:45 , 1105
2013-01-18 16:18:46 , 878
2013-01-18 16:18:56 , 878
2013-01-18 16:18:57 , 987
2013-01-18 16:19:15 , 987
2013-01-18 16:19:16 , 792
2013-01-18 16:19:25 , 792
2013-01-18 16:19:26 , 1034
2013-01-18 16:19:43 , 1034
2013-01-18 16:19:44 , 569
2013-01-18 16:19:54 , 569
2013-01-18 16:19:55 , 1087
2013-01-18 16:20:04 , 1087
2013-01-18 16:20:05 , 553
2013-01-18 16:20:14 , 553
2013-01-18 16:20:15 , 890
2013-01-18 16:21:36 , 890
2013-01-18 16:21:37 , 1065
2013-01-18 16:21:46 , 1065
2013-01-18 16:21:47 , 870
2013-01-18 16:22:55 , 870
2013-01-18 16:22:56 , 582
2013-01-18 16:23:47 , 582
2013-01-18 16:23:48 , 504
2013-01-18 16:23:58 , 504
2013-01-18 16:23:59 , 619
2013-01-18 16:24:16 , 619
2013-01-18 16:24:17 , 817
2013-01-18 16:24:26 , 817
2013-01-18 16:24:27 , 610
2013-01-18 16:24:36 , 610
2013-01-18 16:24:37 , 898
2013-01-18 16:24:46 , 898
2013-01-18 16:24:47 , 616
2013-01-18 16:24:57 , 616
2013-01-18 16:24:58 , 968
2013-01-18 16:25:15 , 968
2013-01-18 16:25:16 , 1115
2013-01-18 16:25:25 , 1115
2013-01-18 16:25:26 , 653
2013-01-18 16:25:44 , 653
2013-01-18 16:25:45 , 1339
2013-01-18 16:25:54 , 1339
2013-01-18 16:25:55 , 1103
2013-01-18 16:26:05 , 1103
2013-01-18 16:26:06 , 674
2013-01-18 16:26:15 , 674
2013-01-18 16:26:16 , 1259
2013-01-18 16:26:25 , 1259
2013-01-18 16:26:26 , 637
2013-01-18 16:26:44 , 637
2013-01-18 16:26:45 , 1321
2013-01-18 16:26:54 , 1321
2013-01-18 16:26:55 , 746
2013-01-18 16:27:14 , 746
2013-01-18 16:27:15 , 1228
2013-01-18 16:27:24 , 1228
2013-01-18 16:27:25 , 615
2013-01-18 16:27:34 , 615
2013-01-18 16:27:35 , 1090
2013-01-18 16:27:44 , 1090
2013-01-18 16:27:45 , 570
2013-01-18 16:28:53 , 570
2013-01-18 16:28:54 , 1402
2013-01-18 16:30:05 , 1402
2013-01-18 16:30:07 , 1253
2013-01-18 16:30:16 , 1253
2013-01-18 16:30:17 , 577
2013-01-18 16:30:52 , 577
2013-01-18 16:30:53 , 1300
2013-01-18 16:31:02 , 1300
2013-01-18 16:31:03 , 578
2013-01-18 16:31:13 , 578
2013-01-18 16:31:14 , 1271
2013-01-18 16:31:23 , 1271
2013-01-18 16:31:24 , 944
2013-01-18 16:31:33 , 944
2013-01-18 16:31:34 , 1751
2013-01-18 16:31:43 , 1751
2013-01-18 16:31:44 , 1110
2013-01-18 16:31:53 , 1110
2013-01-18 16:31:54 , 1292
2013-01-18 16:32:47 , 1292
2013-01-18 16:32:48 , 606
2013-01-18 16:32:57 , 606
2013-01-18 16:32:58 , 1180
2013-01-18 16:33:07 , 1180
2013-01-18 16:33:08 , 501
2013-01-18 16:33:18 , 501
2013-01-18 16:33:19 , 1168
2013-01-18 16:33:37 , 1168
2013-01-18 16:33:38 , 544
2013-01-18 16:33:47 , 544
2013-01-18 16:33:48 , 1157
2013-01-18 16:33:57 , 1157
2013-01-18 16:33:58 , 514
2013-01-18 16:34:07 , 514
2013-01-18 16:34:08 , 1278
2013-01-18 16:35:30 , 1278
2013-01-18 16:35:31 , 658
2013-01-18 16:35:49 , 658
2013-01-18 16:35:50 , 1281
2013-01-18 16:35:59 , 1281
2013-01-18 16:36:00 , 658
2013-01-18 16:36:27 , 658
2013-01-18 16:36:28 , 1411
2013-01-18 16:36:37 , 1411
2013-01-18 16:36:38 , 1152
2013-01-18 16:36:47 , 1152
2013-01-18 16:36:48 , 740
2013-01-18 16:37:50 , 740
2013-01-18 16:37:51 , 1284
2013-01-18 16:38:00 , 1284
2013-01-18 16:38:01 , 1071
2013-01-18 16:38:10 , 1071
2013-01-18 16:38:11 , 837
2013-01-18 16:38:30 , 837
2013-01-18 16:38:31 , 663
2013-01-18 16:38:49 , 663
2013-01-18 16:38:50 , 900
2013-01-18 16:39:17 , 900
2013-01-18 16:39:18 , 715
2013-01-18 16:39:37 , 715
2013-01-18 16:39:38 , 1437
2013-01-18 16:39:47 , 1437
2013-01-18 16:39:48 , 869
2013-01-18 16:40:06 , 869
2013-01-18 16:40:07 , 991
2013-01-18 16:40:24 , 991
2013-01-18 16:40:25 , 861
2013-01-18 16:40:35 , 861
2013-01-18 16:40:36 , 1080
2013-01-18 16:40:54 , 1080
2013-01-18 16:40:55 , 917
2013-01-18 16:42:12 , 917
2013-01-18 16:42:13 , 806
2013-01-18 16:42:22 , 806
2013-01-18 16:42:23 , 1027
2013-01-18 16:42:42 , 1027
2013-01-18 16:42:43 , 917
2013-01-18 16:45:43 , 917
2013-01-18 16:45:44 , 629
2013-01-18 16:46:10 , 629
2013-01-18 16:46:11 , 538
2013-01-18 16:46:46 , 538
2013-01-18 16:46:47 , 671
2013-01-18 16:46:56 , 671
2013-01-18 16:46:57 , 506
2013-01-18 16:47:31 , 506
2013-01-18 16:47:32 , 698
2013-01-18 16:47:41 , 698
2013-01-18 16:47:42 , 484
2013-01-18 16:48:08 , 484
2013-01-18 16:48:09 , 546
2013-01-18 16:49:08 , 546
2013-01-18 16:49:09 , 490
2013-01-18 16:49:27 , 490
2013-01-18 16:49:28 , 554
2013-01-18 16:50:02 , 554
2013-01-18 16:50:03 , 650
2013-01-18 16:50:22 , 650
2013-01-18 16:50:23 , 583
2013-01-18 16:50:32 , 583
2013-01-18 16:50:33 , 642
2013-01-18 16:51:26 , 642
2013-01-18 16:51:27 , 530
2013-01-18 16:51:52 , 530
2013-01-18 16:51:53 , 597
2013-01-18 16:52:29 , 597
2013-01-18 16:52:30 , 529
2013-01-18 16:52:47 , 529
2013-01-18 16:52:48 , 475
2013-01-18 16:53:13 , 475
2013-01-18 16:53:14 , 533
2013-01-18 16:53:40 , 533
2013-01-18 16:53:41 , 469
2013-01-18 16:54:16 , 469
2013-01-18 16:54:17 , 520
2013-01-18 16:54:44 , 520
2013-01-18 16:54:45 , 461
2013-01-18 16:54:54 , 461
2013-01-18 16:54:55 , 590
2013-01-18 16:55:13 , 590
2013-01-18 16:55:14 , 518
2013-01-18 16:55:41 , 518
2013-01-18 16:55:42 , 390
2013-01-18 16:55:51 , 390
2013-01-18 16:55:52 , 497
2013-01-18 16:56:01 , 497
2013-01-18 16:56:02 , 429
2013-01-18 16:57:22 , 429
2013-01-18 16:57:23 , 486
2013-01-18 16:57:41 , 486
2013-01-18 16:57:42 , 537
2013-01-18 16:57:51 , 537
2013-01-18 16:57:52 , 441
2013-01-18 16:58:01 , 441
2013-01-18 16:58:02 , 550
2013-01-18 16:59:54 , 550
2013-01-18 16:59:55 , 474
2013-01-18 17:00:12 , 474
2013-01-18 17:00:13 , 374
2013-01-18 17:00:22 , 374
2013-01-18 17:00:23 , 465
2013-01-18 17:00:33 , 465
2013-01-18 17:00:34 , 418
2013-01-18 17:00:52 , 418
2013-01-18 17:00:53 , 373
2013-01-18 17:01:10 , 373
2013-01-18 17:01:11 , 587
2013-01-18 17:01:20 , 587
2013-01-18 17:01:21 , 498
2013-01-18 17:01:40 , 498
2013-01-18 17:01:41 , 368
2013-01-18 17:01:50 , 368
2013-01-18 17:01:51 , 510
2013-01-18 17:02:08 , 510
2013-01-18 17:02:09 , 427
2013-01-18 17:02:54 , 427
2013-01-18 17:02:55 , 480
2013-01-18 17:04:43 , 480
2013-01-18 17:04:44 , 558
2013-01-18 17:06:44 , 558
2013-01-18 17:06:45 , 466
2013-01-18 17:08:36 , 466
2013-01-18 17:08:37 , 547
2013-01-18 17:08:55 , 547
2013-01-18 17:08:56 , 482
2013-01-18 17:14:58 , 482
2013-01-18 17:14:59 , 430
2013-01-18 17:15:50 , 430
2013-01-18 17:15:51 , 385
2013-01-18 17:16:18 , 385
2013-01-18 17:16:19 , 532
2013-01-18 17:16:28 , 532
2013-01-18 17:16:29 , 450
2013-01-18 17:18:46 , 450
2013-01-18 17:18:47 , 511
2013-01-18 17:19:05 , 511
2013-01-18 17:19:06 , 419
2013-01-18 17:19:40 , 419
2013-01-18 17:19:41 , 469
2013-01-18 17:21:33 , 469
2013-01-18 17:21:34 , 414
2013-01-18 17:22:08 , 414
2013-01-18 17:22:09 , 456
2013-01-18 17:27:42 , 456
2013-01-18 17:27:43 , 535
2013-01-18 17:27:52 , 535
2013-01-18 17:27:53 , 426
2013-01-18 17:28:19 , 426
2013-01-18 17:28:20 , 475
2013-01-18 17:29:04 , 475
2013-01-18 17:29:05 , 523
2013-01-18 17:29:14 , 523
2013-01-18 17:29:15 , 437
2013-01-18 17:29:33 , 437
2013-01-18 17:29:34 , 499
2013-01-18 17:29:43 , 499
2013-01-18 17:29:44 , 418
2013-01-18 17:30:02 , 418
2013-01-18 17:30:03 , 476
2013-01-18 17:30:29 , 476
2013-01-18 17:30:30 , 428
2013-01-18 17:30:57 , 428
2013-01-18 17:30:58 , 496
2013-01-18 17:31:49 , 496
2013-01-18 17:31:50 , 442
2013-01-18 17:31:59 , 442
2013-01-18 17:32:00 , 514
2013-01-18 17:32:18 , 514
2013-01-18 17:32:19 , 400
2013-01-18 17:32:28 , 400
2013-01-18 17:32:29 , 474
2013-01-18 17:32:48 , 474
2013-01-18 17:32:49 , 394
2013-01-18 17:32:58 , 394
2013-01-18 17:32:59 , 442
2013-01-18 17:34:24 , 442
2013-01-18 17:34:25 , 1569
2013-01-18 17:34:34 , 1569
2013-01-18 17:34:35 , 468
2013-01-18 17:35:02 , 468
2013-01-18 17:35:03 , 581
2013-01-18 17:37:51 , 581
2013-01-18 17:37:52 , 653
2013-01-18 17:38:26 , 653
2013-01-18 17:38:27 , 561
2013-01-18 17:39:28 , 561
2013-01-18 17:39:29 , 504
2013-01-18 17:39:56 , 504
2013-01-18 17:39:57 , 565
2013-01-18 17:40:32 , 565
2013-01-18 17:40:33 , 506
2013-01-18 17:41:35 , 506
2013-01-18 17:41:36 , 582
2013-01-18 17:41:45 , 582
2013-01-18 17:41:46 , 501
2013-01-18 17:42:50 , 501
2013-01-18 17:42:51 , 578
2013-01-18 17:43:00 , 578
2013-01-18 17:43:01 , 452
2013-01-18 17:43:10 , 452
2013-01-18 17:43:11 , 588
2013-01-18 17:44:13 , 588
2013-01-18 17:44:14 , 469
2013-01-18 17:44:23 , 469
2013-01-18 17:44:24 , 516
2013-01-18 17:44:33 , 516
2013-01-18 17:44:34 , 437
2013-01-18 17:44:52 , 437
2013-01-18 17:44:53 , 505
2013-01-18 17:45:03 , 505
2013-01-18 17:45:04 , 360
2013-01-18 17:45:13 , 360
2013-01-18 17:45:14 , 464
2013-01-18 17:45:31 , 464
2013-01-18 17:45:32 , 533
2013-01-18 17:45:59 , 533
2013-01-18 17:46:00 , 602
2013-01-18 17:46:09 , 602
2013-01-18 17:46:10 , 494
2013-01-18 17:46:19 , 494
2013-01-18 17:46:20 , 562
2013-01-18 17:46:37 , 562
2013-01-18 17:46:38 , 462
2013-01-18 17:46:47 , 462
2013-01-18 17:46:48 , 554
2013-01-18 17:47:07 , 554
2013-01-18 17:47:08 , 445
2013-01-18 17:47:33 , 445
2013-01-18 17:47:34 , 372
2013-01-18 17:47:43 , 372
2013-01-18 17:47:44 , 563
2013-01-18 17:48:01 , 563
2013-01-18 17:48:02 , 733
2013-01-18 17:50:02 , 733
2013-01-18 17:50:03 , 634
2013-01-18 17:51:04 , 634
2013-01-18 17:51:05 , 741
2013-01-18 17:53:58 , 741
2013-01-18 17:53:59 , 644
2013-01-18 17:55:41 , 644
2013-01-18 17:55:42 , 766
2013-01-18 17:56:18 , 766
2013-01-18 17:56:19 , 2744
2013-01-18 17:57:49 , 2744
2013-01-18 17:57:50 , 3444
2013-01-18 18:00:11 , 3444
2013-01-18 18:00:12 , 2645
2013-01-18 18:12:15 , 2645
2013-01-18 18:12:16 , 912
2013-01-18 18:14:11 , 912
2013-01-18 18:14:12 , 1073
2013-01-18 18:14:21 , 1073
2013-01-18 18:14:22 , 899
2013-01-18 18:14:31 , 899
2013-01-18 18:14:32 , 1183
2013-01-18 18:14:41 , 1183
2013-01-18 18:14:42 , 929
2013-01-18 18:14:51 , 929
2013-01-18 18:14:52 , 1188
2013-01-18 18:15:02 , 1188
2013-01-18 18:15:03 , 1403
2013-01-18 18:15:12 , 1403
2013-01-18 18:15:13 , 1196
2013-01-18 18:15:22 , 1196
2013-01-18 18:15:23 , 932
2013-01-18 18:15:40 , 932
2013-01-18 18:15:41 , 833
2013-01-18 18:15:50 , 833
2013-01-18 18:15:51 , 738
2013-01-18 18:16:01 , 738
2013-01-18 18:16:02 , 814
2013-01-18 18:16:11 , 814
2013-01-18 18:16:12 , 1174
2013-01-18 18:16:21 , 1174
2013-01-18 18:16:22 , 812
2013-01-18 18:16:31 , 812
2013-01-18 18:16:32 , 3316
2013-01-18 18:16:41 , 3316
2013-01-18 18:16:42 , 2853
2013-01-18 18:18:39 , 2853
2013-01-18 18:18:40 , 3196
2013-01-18 18:18:49 , 3196
2013-01-18 18:18:50 , 2853
2013-01-18 18:21:13 , 2853
2013-01-18 18:21:14 , 3228
2013-01-18 18:21:32 , 3228
2013-01-18 18:21:33 , 2597
2013-01-18 18:21:42 , 2597
2013-01-18 18:21:43 , 2877
2013-01-18 18:22:20 , 2877
2013-01-18 18:22:21 , 3268
2013-01-18 18:22:30 , 3268
2013-01-18 18:22:31 , 2685
2013-01-18 18:22:40 , 2685
2013-01-18 18:22:41 , 3109
2013-01-18 18:22:50 , 3109
2013-01-18 18:22:51 , 2709
2013-01-18 18:23:00 , 2709
2013-01-18 18:23:01 , 3109
2013-01-18 18:23:20 , 3109
2013-01-18 18:23:21 , 2773
2013-01-18 18:23:30 , 2773
2013-01-18 18:23:31 , 3212
2013-01-18 18:24:06 , 3212
2013-01-18 18:24:07 , 2773
2013-01-18 18:24:26 , 2773
2013-01-18 18:24:27 , 4683
2013-01-18 18:26:25 , 4683
2013-01-18 18:26:26 , 5258
2013-01-18 18:26:43 , 5258
2013-01-18 18:26:44 , 4603
2013-01-18 18:27:39 , 4603
2013-01-18 18:27:40 , 5115
2013-01-18 18:29:28 , 5115
2013-01-18 18:29:29 , 5682
2013-01-18 18:29:46 , 5682
2013-01-18 18:29:47 , 4603
2013-01-18 18:31:25 , 4603
2013-01-18 18:31:26 , 5075
2013-01-18 18:33:50 , 5075
2013-01-18 18:33:51 , 4539
2013-01-18 18:34:54 , 4539
2013-01-18 18:34:55 , 4995
2013-01-18 18:41:15 , 4995
2013-01-18 18:41:16 , 4483
2013-01-18 18:42:01 , 4483
2013-01-18 18:42:02 , 4979
2013-01-18 18:42:29 , 4979
2013-01-18 18:42:30 , 4427
2013-01-18 18:43:33 , 4427
2013-01-18 18:43:34 , 4907
2013-01-18 18:47:19 , 4907
2013-01-18 18:47:20 , 2733
2013-01-18 18:47:29 , 2733
2013-01-18 18:47:30 , 3085
2013-01-18 18:48:52 , 3085
2013-01-18 18:48:53 , 2749
2013-01-18 18:49:02 , 2749
2013-01-18 18:49:03 , 3029
2013-01-18 18:52:04 , 3029
2013-01-18 18:52:05 , 2709
2013-01-18 18:52:14 , 2709
2013-01-18 18:52:15 , 3077
2013-01-18 18:52:32 , 3077
2013-01-18 18:52:33 , 2629
2013-01-18 18:52:51 , 2629
2013-01-18 18:52:52 , 3164
2013-01-18 18:53:01 , 3164
2013-01-18 18:53:02 , 4867
2013-01-18 18:53:11 , 4867
2013-01-18 18:53:12 , 3085
2013-01-18 18:54:24 , 3085
2013-01-18 18:54:25 , 2749
2013-01-18 18:55:02 , 2749
2013-01-18 18:55:03 , 3053
2013-01-18 18:56:06 , 3053
2013-01-18 18:56:07 , 3396
2013-01-18 18:56:16 , 3396
2013-01-18 18:56:17 , 2909
2013-01-18 18:57:29 , 2909
2013-01-18 18:57:30 , 3236
2013-01-18 18:57:49 , 3236
2013-01-18 18:57:50 , 2869
2013-01-18 18:57:59 , 2869
2013-01-18 18:58:00 , 3276
2013-01-18 18:58:09 , 3276
2013-01-18 18:58:10 , 2765
2013-01-18 18:58:27 , 2765
2013-01-18 18:58:28 , 3500
2013-01-18 18:58:37 , 3500
2013-01-18 18:58:38 , 2957
2013-01-18 19:01:48 , 2957
2013-01-18 19:01:49 , 1089
2013-01-18 19:02:07 , 1089
2013-01-18 19:02:08 , 1278
2013-01-18 19:02:17 , 1278
2013-01-18 19:02:18 , 1067
2013-01-18 19:02:35 , 1067
2013-01-18 19:02:36 , 757
2013-01-18 19:02:55 , 757
2013-01-18 19:02:56 , 1163
2013-01-18 19:03:05 , 1163
2013-01-18 19:03:06 , 750
2013-01-18 19:03:15 , 750
2013-01-18 19:03:16 , 1111
2013-01-18 19:03:25 , 1111
2013-01-18 19:03:26 , 737
2013-01-18 19:03:35 , 737
2013-01-18 19:03:36 , 859
2013-01-18 19:03:54 , 859
2013-01-18 19:03:55 , 1219
2013-01-18 19:05:16 , 1219
2013-01-18 19:05:17 , 1067
2013-01-18 19:05:26 , 1067
2013-01-18 19:05:27 , 792
2013-01-18 19:05:36 , 792
2013-01-18 19:05:37 , 1063
2013-01-18 19:05:46 , 1063
2013-01-18 19:05:47 , 1227
2013-01-18 19:05:57 , 1227
2013-01-18 19:05:58 , 785
2013-01-18 19:06:07 , 785
2013-01-18 19:06:08 , 1140
2013-01-18 19:06:17 , 1140
2013-01-18 19:06:18 , 821
2013-01-18 19:06:27 , 821
2013-01-18 19:06:28 , 1263
2013-01-18 19:07:40 , 1263
2013-01-18 19:07:41 , 1011
2013-01-18 19:08:00 , 1011
2013-01-18 19:08:01 , 840
2013-01-18 19:08:10 , 840
2013-01-18 19:08:11 , 1075
2013-01-18 19:08:20 , 1075
2013-01-18 19:08:21 , 724
2013-01-18 19:08:30 , 724
2013-01-18 19:08:31 , 1100
2013-01-18 19:08:49 , 1100
2013-01-18 19:08:50 , 819
2013-01-18 19:08:59 , 819
2013-01-18 19:09:00 , 1193
2013-01-18 19:09:10 , 1193
2013-01-18 19:09:11 , 838
2013-01-18 19:09:28 , 838
2013-01-18 19:09:29 , 739
2013-01-18 19:09:46 , 739
2013-01-18 19:09:47 , 1272
2013-01-18 19:09:56 , 1272
2013-01-18 19:09:57 , 2965
2013-01-18 19:11:19 , 2965
2013-01-18 19:11:20 , 2613
2013-01-18 19:11:29 , 2613
2013-01-18 19:11:30 , 2957
2013-01-18 19:11:39 , 2957
2013-01-18 19:11:40 , 2573
2013-01-18 19:11:49 , 2573
2013-01-18 19:11:50 , 3093
2013-01-18 19:12:17 , 3093
2013-01-18 19:12:19 , 2605
2013-01-18 19:12:28 , 2605
2013-01-18 19:12:29 , 2885
2013-01-18 19:15:31 , 2885
2013-01-18 19:15:32 , 651
2013-01-18 19:15:41 , 651
2013-01-18 19:15:42 , 984
2013-01-18 19:15:51 , 984
2013-01-18 19:15:52 , 1087
2013-01-18 19:16:01 , 1087
2013-01-18 19:16:02 , 677
2013-01-18 19:16:28 , 677
2013-01-18 19:16:29 , 1622
2013-01-18 19:16:38 , 1622
2013-01-18 19:16:39 , 1043
2013-01-18 19:16:48 , 1043
2013-01-18 19:16:49 , 765
2013-01-18 19:17:07 , 765
2013-01-18 19:17:08 , 1172
2013-01-18 19:17:17 , 1172
2013-01-18 19:17:18 , 831
2013-01-18 19:17:27 , 831
2013-01-18 19:17:28 , 1089
2013-01-18 19:17:55 , 1089
2013-01-18 19:17:56 , 768
2013-01-18 19:18:05 , 768
2013-01-18 19:18:06 , 1126
2013-01-18 19:18:15 , 1126
2013-01-18 19:18:16 , 736
2013-01-18 19:18:25 , 736
2013-01-18 19:18:26 , 1177
2013-01-18 19:18:36 , 1177
2013-01-18 19:18:37 , 811
2013-01-18 19:19:02 , 811
2013-01-18 19:19:03 , 1304
2013-01-18 19:19:12 , 1304
2013-01-18 19:19:13 , 831
2013-01-18 19:19:22 , 831
2013-01-18 19:19:23 , 1154
2013-01-18 19:19:32 , 1154
2013-01-18 19:19:33 , 792
2013-01-18 19:19:52 , 792
2013-01-18 19:19:53 , 1221
2013-01-18 19:20:02 , 1221
2013-01-18 19:20:03 , 784
2013-01-18 19:20:29 , 784
2013-01-18 19:20:30 , 697
2013-01-18 19:20:40 , 697
2013-01-18 19:20:41 , 1172
2013-01-18 19:20:59 , 1172
2013-01-18 19:21:00 , 854
2013-01-18 19:21:09 , 854
2013-01-18 19:21:10 , 1339
2013-01-18 19:21:19 , 1339
2013-01-18 19:21:20 , 855
2013-01-18 19:21:37 , 855
2013-01-18 19:21:38 , 1206
2013-01-18 19:21:57 , 1206
2013-01-18 19:21:58 , 813
2013-01-18 19:22:07 , 813
2013-01-18 19:22:08 , 1154
2013-01-18 19:22:17 , 1154
2013-01-18 19:22:18 , 806
2013-01-18 19:22:27 , 806
2013-01-18 19:22:28 , 1441
2013-01-18 19:22:37 , 1441
2013-01-18 19:22:38 , 811
2013-01-18 19:22:47 , 811
2013-01-18 19:22:48 , 1169
2013-01-18 19:22:58 , 1169
2013-01-18 19:22:59 , 779
2013-01-18 19:23:25 , 779
2013-01-18 19:23:26 , 1205
2013-01-18 19:23:35 , 1205
2013-01-18 19:23:36 , 1044
2013-01-18 19:23:55 , 1044
2013-01-18 19:23:56 , 722
2013-01-18 19:24:05 , 722
2013-01-18 19:24:06 , 1233
2013-01-18 19:24:15 , 1233
2013-01-18 19:24:16 , 840
2013-01-18 19:24:25 , 840
2013-01-18 19:24:26 , 1115
2013-01-18 19:24:35 , 1115
2013-01-18 19:24:36 , 1285
2013-01-18 19:24:45 , 1285
2013-01-18 19:24:46 , 898
2013-01-18 19:25:05 , 898
2013-01-18 19:25:06 , 1263
2013-01-18 19:25:24 , 1263
2013-01-18 19:25:25 , 872
2013-01-18 19:25:34 , 872
2013-01-18 19:25:35 , 1200
2013-01-18 19:25:44 , 1200
2013-01-18 19:25:45 , 868
2013-01-18 19:26:03 , 868
2013-01-18 19:26:04 , 1269
2013-01-18 19:26:22 , 1269
2013-01-18 19:26:23 , 859
2013-01-18 19:26:32 , 859
2013-01-18 19:26:33 , 1237
2013-01-18 19:26:42 , 1237
2013-01-18 19:26:43 , 872
2013-01-18 19:26:52 , 872
2013-01-18 19:26:53 , 1244
2013-01-18 19:27:02 , 1244
2013-01-18 19:27:03 , 845
2013-01-18 19:27:39 , 845
2013-01-18 19:27:40 , 936
2013-01-18 19:27:58 , 936
2013-01-18 19:27:59 , 1454
2013-01-18 19:28:08 , 1454
2013-01-18 19:28:09 , 783
2013-01-18 19:28:53 , 783
2013-01-18 19:28:54 , 704
2013-01-18 19:29:13 , 704
2013-01-18 19:29:14 , 794
2013-01-18 19:30:06 , 794
2013-01-18 19:30:07 , 904
2013-01-18 19:30:26 , 904
2013-01-18 19:30:27 , 1455
2013-01-18 19:30:36 , 1455
2013-01-18 19:30:37 , 1292
2013-01-18 19:30:55 , 1292
2013-01-18 19:30:56 , 1489
2013-01-18 19:31:05 , 1489
2013-01-18 19:31:06 , 1330
2013-01-18 19:32:09 , 1330
2013-01-18 19:32:10 , 886
2013-01-18 19:32:20 , 886
2013-01-18 19:32:21 , 1281
2013-01-18 19:32:30 , 1281
2013-01-18 19:32:31 , 889
2013-01-18 19:32:40 , 889
2013-01-18 19:32:41 , 1272
2013-01-18 19:32:58 , 1272
2013-01-18 19:32:59 , 855
2013-01-18 19:33:08 , 855
2013-01-18 19:33:09 , 1322
2013-01-18 19:33:36 , 1322
2013-01-18 19:33:37 , 1705
2013-01-18 19:33:46 , 1705
2013-01-18 19:33:47 , 1488
2013-01-18 19:34:49 , 1488
2013-01-18 19:34:50 , 968
2013-01-18 19:34:59 , 968
2013-01-18 19:35:00 , 1436
2013-01-18 19:35:09 , 1436
2013-01-18 19:35:10 , 906
2013-01-18 19:35:19 , 906
2013-01-18 19:35:20 , 1030
2013-01-18 19:35:55 , 1030
2013-01-18 19:35:56 , 1321
2013-01-18 19:36:05 , 1321
2013-01-18 19:36:06 , 932
2013-01-18 19:36:15 , 932
2013-01-18 19:36:16 , 1349
2013-01-18 19:36:26 , 1349
2013-01-18 19:36:27 , 1540
2013-01-18 19:36:36 , 1540
2013-01-18 19:36:37 , 1010
2013-01-18 19:38:41 , 1010
2013-01-18 19:38:42 , 1461
2013-01-18 19:38:51 , 1461
2013-01-18 19:38:52 , 1004
2013-01-18 19:39:01 , 1004
2013-01-18 19:39:02 , 1524
2013-01-18 19:39:20 , 1524
2013-01-18 19:39:21 , 2025
2013-01-18 19:39:31 , 2025
2013-01-18 19:39:32 , 1443
2013-01-18 19:40:16 , 1443
2013-01-18 19:40:17 , 3188
2013-01-18 19:41:37 , 3188
2013-01-18 19:41:39 , 5186
2013-01-18 19:43:34 , 5186
2013-01-18 19:43:35 , 4667
2013-01-18 19:47:49 , 4667
2013-01-18 19:47:50 , 5162
2013-01-18 19:55:13 , 5162
2013-01-18 19:55:14 , 2925
2013-01-18 19:59:43 , 2925
2013-01-18 19:59:44 , 3388
2013-01-18 20:00:12 , 3388
2013-01-18 20:00:13 , 2949
2013-01-18 20:02:54 , 2949
2013-01-18 20:02:55 , 3388
2013-01-18 20:03:05 , 3388
2013-01-18 20:03:06 , 3037
2013-01-18 20:04:19 , 3037
2013-01-18 20:04:20 , 2669
2013-01-18 20:04:46 , 2669
2013-01-18 20:04:47 , 3013
2013-01-18 20:04:56 , 3013
2013-01-18 20:04:57 , 2685
2013-01-18 20:06:00 , 2685
2013-01-18 20:06:01 , 3029
2013-01-18 20:06:37 , 3029
2013-01-18 20:06:38 , 3372
2013-01-18 20:06:47 , 3372
2013-01-18 20:06:48 , 982
2013-01-18 20:07:06 , 982
2013-01-18 20:07:07 , 1240
2013-01-18 20:07:24 , 1240
2013-01-18 20:07:25 , 2957
2013-01-18 20:09:03 , 2957
2013-01-18 20:09:04 , 1148
2013-01-18 20:09:57 , 1148
2013-01-18 20:09:58 , 1024
2013-01-18 20:10:26 , 1024
2013-01-18 20:10:27 , 2821
2013-01-18 20:11:21 , 2821
2013-01-18 20:11:22 , 1435
2013-01-18 20:11:31 , 1435
2013-01-18 20:11:32 , 1056
2013-01-18 20:11:41 , 1056
2013-01-18 20:11:42 , 1324
2013-01-18 20:11:51 , 1324
2013-01-18 20:11:52 , 1061
2013-01-18 20:12:01 , 1061
2013-01-18 20:12:02 , 1366
2013-01-18 20:12:12 , 1366
2013-01-18 20:12:13 , 3348
2013-01-18 20:12:31 , 3348
2013-01-18 20:12:32 , 2821
2013-01-18 20:12:41 , 2821
2013-01-18 20:12:42 , 3180
2013-01-18 20:13:08 , 3180
2013-01-18 20:13:09 , 1570
2013-01-18 20:13:19 , 1570
2013-01-18 20:13:20 , 988
2013-01-18 20:13:29 , 988
2013-01-18 20:13:30 , 1953
2013-01-18 20:13:39 , 1953
2013-01-18 20:13:40 , 1560
2013-01-18 20:13:49 , 1560
2013-01-18 20:13:50 , 1084
2013-01-18 20:13:59 , 1084
2013-01-18 20:14:00 , 2853
2013-01-18 20:14:27 , 2853
2013-01-18 20:14:28 , 3157
2013-01-18 20:14:37 , 3157
2013-01-18 20:14:38 , 2741
2013-01-18 20:14:47 , 2741
2013-01-18 20:14:48 , 975
2013-01-18 20:15:22 , 975
2013-01-18 20:15:23 , 2028
